CLOSE_AUDUSD.FX,CLOSE_EURUSD.FX,CLOSE_GBPUSD.FX,CLOSE_NZDUSD.FX,CLOSE_USDCAD.FX,CLOSE_USDCHF.FX,CLOSE_USDCNH.FX,CLOSE_USDCNY.FX,CLOSE_USDDKK.FX,CLOSE_USDHKD.FX,CLOSE_USDJPY.FX,CLOSE_USDNOK.FX,CLOSE_USDSEK.FX
0.7166,1.1272,1.5227,0.6544,1.3034,0.9668,6.3519,6.2097,6.6192,7.7501,120.23,8.275,8.2365
0.7083,1.1188,1.5146,0.649,1.3086,0.9756,6.3489,6.2097,6.6693,7.7501,120.46,8.4051,8.3374
0.7045,1.1216,1.5185,0.6431,1.3152,0.9715,6.3569,6.2097,6.6537,7.7501,119.91,8.3726,8.3563
0.703,1.1195,1.5131,0.6399,1.3268,0.9772,6.3679,6.2097,6.6632,7.7501,119.93,8.427,8.3769
0.7018,1.1177,1.5128,0.6399,1.3313,0.9733,6.3636,6.2101,6.6757,7.75,119.88,8.5155,8.3699
0.6985,1.1249,1.5151,0.6346,1.3422,0.9718,6.3442,6.2097,6.6322,7.7503,119.74,8.4763,8.3865
0.6989,1.1244,1.5174,0.6329,1.3397,0.9737,6.358,6.2097,6.6355,7.7503,119.92,8.533999999999999,8.4612
0.7024,1.1195,1.518,0.6385,1.3337,0.9795,6.3975,6.2097,6.6645,7.7505,120.59,8.5236,8.4139
0.7024,1.123,1.5242,0.6355,1.3305,0.9754,6.4167,6.209,6.644,7.7505,120.07,8.4515,8.3839
0.7003,1.1186,1.5245,0.6274,1.3319999999999999,0.9797,6.4384,6.2095,6.6697,7.7501,120.28,8.2707,8.4365
0.7089,1.112,1.5365,0.6294,1.3272,0.9751,6.4166,6.2098,6.7082,7.7501,120.15,8.2875,8.405
0.7132,1.119,1.5507,0.6318,1.3255,0.9718,6.3988,6.2095,6.6669,7.7501,120.56,8.2238,8.3629
0.7189,1.1298,1.5536,0.6399,1.3226,0.9690000000000001,6.3870000000000005,6.2096,6.6038,7.75,119.98,8.163,8.2473
0.7173,1.1435,1.5591,0.6352,1.3183,0.9596,6.4005,6.2094,6.5238,7.7501,120.01,8.0688,8.1689
0.7197,1.129,1.5493,0.6367,1.3172,0.9712,6.4044,6.2095,6.6086,7.7505,120.57,8.1425,8.2562
0.7142,1.1269,1.5344,0.6355,1.3249,0.9740000000000001,6.4110000000000005,6.2097,6.6211,7.7502,120.42,8.1951,8.3097
0.7138,1.1317,1.5427,0.6331,1.3265,0.9685,6.4037,6.2095,6.5928,7.75,120.23,8.18,8.2564
0.7092,1.1338,1.5429,0.6318,1.3264,0.9692,6.4108,6.2095,6.5797,7.75,120.59,8.1522,8.2364
0.7072,1.128,1.5445,0.6291,1.3252,0.9732,6.3874,6.2092,6.6148,7.7502,120.62,8.1825,8.3647
0.7018,1.1207,1.5368,0.6396,1.3259,0.9755,6.4666,6.209,6.6577,7.7516,120.5,8.2186,8.3948
0.7017,1.1203,1.5396,0.6344,1.3208,0.9791,6.4556,6.2084,6.6604,7.7509,119.81,8.2311,8.4053
0.6924,1.117,1.5277,0.6259,1.3307,0.9751,6.4795,6.2094,6.6802,7.7501,119.28,8.3234,8.4443
0.6908,1.1149,1.517,0.6285,1.3282,0.9714,6.4669,6.2088,6.6927,7.7506,118.99,8.3086,8.4369
0.7017,1.1123,1.5258,0.6399,1.3179,0.9733,6.4503,6.2091,6.7069,7.7505,120.07,8.2825,8.4099
0.7039,1.1227,1.5299,0.6348,1.3269,0.9692,6.4486,6.2099,6.6478,7.75,120.33,8.2444,8.4338
0.7019,1.1315,1.5304,0.6338,1.3259,0.9588,6.4178,6.2092,6.5961,7.7501,119.37,8.2877,8.4201
0.7113,1.1211,1.5345,0.634,1.314,0.9673,6.4426,6.2055,6.6578,7.75,121.23,8.2799,8.4731
0.7173,1.1185,1.5391,0.6464,1.32,0.9637,6.4628,6.2045,6.6728,7.7501,121.71,8.285,8.4564
0.7166,1.1246,1.5403,0.6468,1.3199,0.9663,6.4773,6.2016,6.6368,7.7502,121.03,8.2989,8.4706
0.7122,1.1314,1.5463,0.6439,1.3292,0.9548,6.4899,6.2010000000000005,6.5978,7.7523,119.92,8.3792,8.4909
0.713,1.1517,1.5687,0.6474,1.3336,0.9392,6.5112,6.2087,6.4811,7.7517,118.83,8.2262,8.3695
0.7156,1.1619,1.5776,0.6484,1.3287,0.9303,6.4958,6.2094,6.4238,7.7515,118.41,8.2112,8.2464
0.7316,1.1386,1.5694,0.6686,1.3189,0.9466,6.4544,6.2092,6.5547,7.7524,122.04,8.1962,8.353
0.7337,1.1242,1.569,0.6631,1.3087,0.9586,6.4401,6.2072,6.6395,7.7526,123.4,8.2274,8.5173
0.7348,1.112,1.568,0.6601,1.3129,0.9656,6.4629,6.2067,6.7108,7.7536,123.8,8.2856,8.5232
0.7341,1.1024,1.5661,0.6601,1.3059,0.9772,6.4395,6.2094,6.7715,7.7548,124.41,8.2861,8.5524
0.7372,1.1078,1.5586,0.6573,1.3079,0.9788,6.4446,6.2081,6.7375,7.7549,124.39,8.2116,8.5341
0.7379,1.1109,1.5642,0.6547,1.3088,0.9757,6.4493,6.2095,6.7184,7.7559,124.31,8.2247,8.5077
0.736,1.115,1.5611,0.6571,1.306,0.9764,6.4638,6.2085,6.6947,7.7558,124.43,8.2199,8.4783
0.7379,1.1159,1.5613,0.662,1.2977,0.9754,6.4341,6.209,6.6886,7.7568,124.21,8.1554,8.5941
0.7304,1.1042,1.5572,0.6536,1.3114,0.9881,6.3878,6.2084,6.7587,7.7622,125.13,8.277999999999999,8.6569
0.7413,1.1019,1.5592,0.6619,1.3001,0.9837,6.2147,6.2067,6.7723,7.7528,124.63,8.1989,8.6896
0.7418,1.0967,1.5491,0.6622,1.3131,0.9839,6.2164,6.2059,6.8046,7.7523,124.24,8.2709,8.7662
0.7346,1.0925,1.5512,0.6553,1.311,0.9809,6.2177,6.2059,6.8296,7.7512,124.74,8.2763,8.746
0.7356,1.0906,1.5603,0.6511,1.3177,0.9791,6.2184,6.206,6.8422,7.7518,124.87,8.2559,8.6986
0.738,1.0881,1.5564,0.6538,1.3193,0.9785,6.2191,6.2028,6.8573,7.7541,124.38,8.2921,8.7108
0.7286,1.095,1.5587,0.6563,1.3156,0.9692,6.2197,6.2005,6.8144,7.7534,124.03,8.2537,8.6509
0.7308,1.0984,1.5622,0.6592,1.3091,0.9663,6.2211,6.1974,6.7937,7.7529,123.89,8.1826,8.6252
0.7293,1.0932,1.5602,0.6602,1.3,0.9692,6.2203,6.1982,6.8248,7.7538,124.14,8.1729,8.6237
0.7295,1.0984,1.5602,0.6666,1.2945,0.968,6.2177,6.1993,6.7927,7.7518,123.94,8.152999999999999,8.6392
0.7338,1.1059999999999999,1.5613,0.6687,1.2921,0.9625,6.2172,6.1976,6.7467,7.7512,123.56,8.1594,8.5655
0.7269,1.1088,1.5559,0.6604,1.3038,0.9628,6.22,6.2014,6.7293,7.7514,123.25,8.1709,8.5114
0.7282,1.0984,1.5508,0.6578,1.3049,0.9629,6.2274,6.2015,6.7931,7.7513,123.81,8.2044,8.5855
0.7356,1.0984,1.5514,0.6607,1.3037,0.96,6.2141,6.2037,6.7928,7.7515,123.93,8.1786,8.5672
0.7377,1.0929,1.5613,0.6572,1.3033,0.96,6.2121,6.2021,6.8277,7.7504,123.97,8.14,8.5964
0.7419,1.0935,1.5557,0.6625,1.2948,0.9584,6.2092,6.1974,6.8244,7.751,123.89,8.1154,8.5496
0.7372,1.0825,1.5564,0.6566,1.2994,0.9646,6.2139999999999995,6.1968,6.8917,7.751,124.27,8.2355,8.6221
0.7371,1.083,1.56,0.6527,1.2972,0.9615,6.2131,6.2037,6.8899,7.7503,124.09,8.1733,8.6538
0.7405,1.0875,1.5609,0.6513,1.2957,0.9578,6.2138,6.2069,6.8607,7.7513,124.15,8.1626,8.5524
0.7379,1.095,1.5639,0.659,1.2913,0.9519,6.2156,6.2041,6.8145,7.751,123.76,8.1551,8.5065
0.7452,1.1009,1.5636,0.6715,1.2728,0.9448,6.2145,6.2065,6.7785,7.7513,123.4,8.1014,8.4957
0.7407,1.1002,1.5487,0.6694,1.2741,0.9502,6.2165,6.2016,6.7827,7.752000000000001,123.43,8.0857,8.4896
0.7446,1.1162,1.5517,0.6726,1.2658,0.9387,6.2162,6.2046,6.6857,7.7513,122.78,8.0091,8.4272
0.7447,1.1036,1.538,0.6743,1.2707,0.9478,6.2175,6.2091,6.7621,7.7519,121.34,8.1399,8.488
0.7429,1.1077,1.5361,0.6729,1.2746,0.9453,6.2225,6.2095,6.7365,7.7525,120.71,8.2248,8.4625
0.7451,1.1011,1.5462,0.6651,1.2705,0.9466,6.2221,6.2093,6.7779,7.7548,122.54,8.1586,8.5121
0.75,1.1056,1.5605,0.6688,1.2652,0.9425,6.2126,6.2067,6.75,7.7533,122.57,8.0746,8.4595
0.7523,1.1114,1.557,0.6691,1.2574,0.9404,6.2062,6.2004,6.7135,7.7528,122.79,7.9881,8.4538
0.7633,1.1084,1.5609,0.6722,1.254,0.9435,6.2029,6.2062,6.7272,7.7517,123.07,7.9632,8.4592
0.7645,1.1053,1.5617,0.6734,1.2590000000000001,0.9484,6.2046,6.2092,6.7498,7.7525,123.17,7.9352,8.3824
0.7707,1.1147,1.5712,0.6765,1.2494,0.9355,6.2069,6.2032,6.6927,7.7517,122.5,7.8532,8.2872
0.7679,1.1236,1.5738,0.6851,1.2403,0.9249,6.2075,6.1993,6.6402,7.7523,122.54,7.8607,8.2274
0.7655,1.1167,1.5746,0.6856,1.2321,0.9333,6.2057,6.2054,6.6814,7.7524,123.85,7.837000000000001,8.3025
0.7738,1.1205,1.5747,0.6909,1.2328,0.9368,6.204,6.22,6.6577,7.7527,123.63,7.8087,8.2446
0.7704,1.1205,1.5706,0.6890000000000001,1.2383,0.9337,6.2016,6.1948,6.6574,7.7524,123.85,7.852,8.2403
0.7736,1.1167,1.5729,0.6854,1.2327,0.9341,6.2002,6.1979,6.6816,7.7527,123.94,7.8247,8.2598
0.7728,1.1341,1.5824,0.6864,1.2309,0.9214,6.2036,6.195,6.5796,7.7513,123.37,7.7474,8.1477
0.7772,1.1352,1.5883,0.691,1.2266,0.9175,6.2064,6.2017,6.5728,7.7515,122.71,7.723,8.1163
0.78,1.1359,1.588,0.6927,1.2222,0.9217,6.2035,6.2017,6.5691,7.7524,122.96,7.7959,8.1316
0.7749,1.1337,1.5833,0.6987,1.2228,0.922,6.2038,6.1979,6.577999999999999,7.7523,123.43,7.6579999999999995,8.1099
0.7752,1.1248,1.5648,0.6989,1.2295,0.9322,6.209,6.1969,6.6312,7.7521,123.36,7.7599,8.1728
0.7766,1.1283,1.5601,0.7,1.2325,0.9295,6.2129,6.2051,6.6105,7.752999999999999,123.42,7.7531,8.1587
0.7731,1.1266,1.5561,0.6984,1.2322,0.9288,6.216,6.2117,6.6205,7.7529,123.39,7.7564,8.1798
0.7755,1.1258,1.5517,0.7013,1.2292,0.9331,6.212000000000001,6.2163,6.6259,7.7524,123.42,7.8432,8.2067
0.7761,1.1324,1.5530000000000002,0.7202,1.2255,0.9315,6.2083,6.2087,6.5897,7.7524,122.68,7.7632,8.2618
0.7691,1.1283,1.5385,0.7133,1.2337,0.9308,6.2117,6.2059,6.6121,7.7534,124.34,7.7804,8.2914
0.7703,1.1291,1.5349,0.7143,1.2409999999999999,0.9274,6.2088,6.202999999999999,6.6053,7.7519,124.49,7.8146,8.2975
0.7623,1.1114,1.527,0.7047,1.2444,0.9397,6.2118,6.1981,6.7128,7.7528,125.63,7.9497,8.3806
0.7688,1.1238,1.5364,0.713,1.2502,0.9336,6.2048,6.1944,6.6385,7.7517,124.36,7.7568,8.2777
0.7787,1.1275,1.5341,0.7152,1.2452,0.9338,6.1995,6.197,6.6165,7.7532,124.25,7.747999999999999,8.3039
0.7772,1.1151,1.5343,0.7183,1.2401,0.9331,6.2006,6.1982,6.6907,7.7559,124.11,7.8334,8.4414
0.7606,1.0927,1.5201,0.7093,1.2522,0.946,6.2053,6.1997,6.8255,7.7559,124.77,7.9581,8.5777
0.7645,1.0986,1.5291,0.7107,1.2454,0.9403,6.2023,6.2078,6.7897,7.7531,124.15,7.7716,8.5188
0.7649,1.0949,1.5316,0.7176,1.2435,0.9440000000000001,6.204,6.2157,6.8129,7.7535,123.95,7.8048,8.4674
0.7729,1.0904,1.5354,0.7266,1.2452,0.9494,6.2052,6.2114,6.8393,7.7585,123.66,7.7684,8.5059
0.7735,1.0873,1.5385,0.7231,1.2434,0.9534,6.2094,6.2129,6.8542,7.7522,123.1,7.7564,8.4742
0.7824,1.0978,1.547,0.7309,1.2314,0.9451,6.2028,6.2056,6.7924,7.7519,121.56,7.6438,8.4162
0.7823,1.1013,1.5490000000000002,0.7309,1.2279,0.9435,6.2007,6.2144,6.7711,7.7517,121.54,7.6476,8.3935
0.7896,1.1112,1.5662,0.7349,1.2199,0.9368,6.197,6.2046,6.7088,7.7532,121.04,7.57,8.3382
0.7875,1.1094,1.5536,0.7307,1.2208,0.9372,6.2057,6.1959,6.7236,7.7523,121.35,7.5712,8.3475
0.7915,1.115,1.5513,0.7344,1.2233,0.9369,6.2095,6.2294,6.6892,7.752000000000001,120.69,7.5315,8.3407
0.7991,1.1315,1.5653,0.7389,1.216,0.9263,6.2059,6.2497,6.5941,7.7507,119.99,7.4063,8.2365
0.8034,1.1451,1.5727,0.7474,1.2014,0.9162,6.2028,6.2620000000000005,6.5202,7.751,119.25,7.3089,8.1912
0.8081,1.141,1.5776,0.7497,1.1983,0.9122,6.2043,6.2589,6.5411,7.7506,119.18,7.3705,8.2373
0.8113,1.1354,1.5745,0.7484,1.1958,0.9167,6.2004,6.2625,6.5755,7.7517,119.15,7.386,8.2393
0.7976,1.1213,1.5671,0.7363,1.2019,0.9292,6.2094,6.2625,6.6553,7.7516,119.87,7.4869,8.3331
0.7891,1.1155,1.5586,0.7335,1.2103,0.9342,6.212999999999999,6.2619,6.6908,7.7522,120.08,7.5687,8.299
0.7932,1.1199,1.5455,0.7489,1.2071,0.9303,6.2092,6.2646,6.6626,7.7534,119.76,7.4779,8.2576
0.7907,1.1267,1.5245,0.7449,1.213,0.9217,6.2129,6.2631,6.6245,7.7539,119.74,7.4493,8.2581
0.7969,1.1347,1.5246,0.7497,1.2048,0.9161,6.2025,6.2662,6.5799,7.7518,119.46,7.4356,8.2223
0.7942,1.1185,1.5182,0.7558,1.2069,0.9265,6.207000000000001,6.271,6.6721,7.7513,119.86,7.5782,8.3515
0.7838,1.1146,1.5119999999999998,0.7537,1.2095,0.9337,6.2118,6.2747,6.6969,7.7529,120.13,7.5955,8.3715
0.7851,1.1199,1.5148,0.7534,1.2159,0.9324,6.2128,6.2729,6.6669,7.7521,120.15,7.6031,8.4
0.7905,1.1224,1.5351,0.7617,1.2077,0.9324,6.207999999999999,6.2694,6.6515,7.7505,119.38,7.5328,8.3331
0.8008,1.1128,1.5438,0.768,1.202,0.9393,6.2016,6.2587,6.7052,7.7506,119.02,7.5249,8.3302
0.8022,1.0981,1.5339,0.7717,1.2033,0.9555,6.2048,6.2599,6.796,7.7502,118.86,7.6391,8.5157
0.7858,1.0891,1.5238,0.7644,1.2086,0.955,6.2155,6.2559,6.8508,7.75,119.04,7.7256,8.5989
0.7824,1.0873,1.5188,0.7602,1.2174,0.9539,6.1967,6.2565,6.8619,7.75,118.99,7.7737,8.6287
0.7778,1.0824,1.5057,0.7594,1.2144,0.9547,6.1909,6.2562,6.8926,7.7499,119.58,7.8288,8.6352
0.7755,1.0725,1.5037,0.7665,1.2238,0.9715,6.1947,6.2549,6.9577,7.7502,119.91,7.9035,8.7298
0.7711,1.0736,1.4926,0.7671,1.228,0.955,6.1972,6.2554,6.9505,7.7503,119.67,7.881,8.6642
0.7725,1.0738,1.4907,0.7661,1.2225,0.9562,6.1962,6.2548,6.9499,7.75,119.18,7.8807,8.6965
0.7782,1.0806,1.4962,0.7678,1.2246,0.9521,6.1947,6.2493,6.9037,7.7521,118.9,7.8324,8.6348
0.7803,1.0761,1.4934,0.767,1.2189,0.956,6.1884,6.2405,6.9363,7.7524,119.02,7.7494,8.5898
0.7682,1.0684,1.4842,0.7592,1.229,0.9645,6.2006,6.2455,6.99,7.7518,119.14,7.8255,8.7287
0.7626,1.0655,1.4782,0.7522,1.2485,0.9723,6.2149,6.2425,7.0095,7.7529,119.4,7.9456,8.7648
0.7589,1.0567,1.4676,0.7454,1.2596,0.978,6.2257,6.2417,7.071000000000001,7.75,120.13,8.0991,8.8222
0.7682,1.0604,1.4632,0.7536,1.2566,0.9791,6.2179,6.2473,7.0475,7.7501,120.22,8.0995,8.8244
0.7692,1.0659,1.4713,0.7567,1.2578,0.9776,6.2182,6.2446,7.01,7.7501,120.58,8.1093,8.7603
0.7684,1.0781,1.4866,0.7554,1.2546,0.9665,6.2065,6.2529,6.9326,7.7504,120.13,8.0556,8.6724
0.7633,1.0814,1.4808,0.7494,1.2506,0.966,6.2002,6.2481,6.909,7.752000000000001,120.28,8.0847,8.6775
0.7592,1.0922,1.4880000000000002,0.7542,1.2482,0.9587,6.1962,6.2582,6.8427,7.7525,119.54,7.9596,8.5793
0.7633,1.0969,1.492,0.7611,1.2484,0.9517,6.1959,6.2599,6.8138,7.7523,118.97,7.9434,8.5524
0.7592,1.088,1.4829,0.7509999999999999,1.2559,0.9597,6.2,6.2506,6.8696,7.7527,119.72,7.9905,8.6345
0.76,1.0763,1.4823,0.7453,1.2621,0.9670000000000001,6.2046,6.2467,6.9412,7.7525,119.76,8.0327,8.6657
0.7607,1.0731,1.4818,0.747,1.2686,0.9727,6.2059,6.2473,6.9621,7.7524,120.13,8.0608,8.6314
0.7654,1.0833,1.4809999999999999,0.7504,1.2675,0.9670000000000001,6.2084,6.2432,6.8962,7.755,120.07,8.016,8.5904
0.7752,1.0889,1.4879,0.7568,1.2609,0.9618,6.2118,6.2556,6.8592,7.7535,119.13,7.9743,8.587
0.7828,1.0884,1.4849,0.7598,1.2483,0.963,6.216,6.2287,6.8621,7.7547,119.19,7.9119,8.5899
0.7845,1.097,1.4880000000000002,0.7606,1.252,0.9597,6.2114,6.209,6.8085,7.7548,119.49,7.8393,8.4891
0.7877,1.0924,1.4851,0.7653,1.2493,0.9582,6.2104,6.2123,6.8314,7.7564,119.76,7.8572,8.4928
0.7879999999999999,1.0946,1.4952,0.7653,1.2523,0.9662,6.2047,6.2137,6.8123,7.7564,119.73,7.875,8.4989
0.7775,1.0821,1.4949,0.7566,1.2552,0.9752,6.2035,6.2204,6.8897,7.7577,120.04,8.0193,8.6231
0.7649,1.0659999999999998,1.4753,0.7415,1.2717,0.99,6.2164,6.2078,6.9885,7.7598,120.78,8.0889,8.6726
0.7774,1.0864,1.4978,0.7488,1.2566,0.9784,6.2235,6.1883,6.8616,7.7594,120.11,8.1672,8.5781
0.7617,1.0597,1.4749,0.7306,1.2788,1.0062,6.2479,6.1969,7.0391,7.7626,121.37,8.3124,8.6855
0.764,1.0568,1.4829,0.737,1.2773,1.0076,6.2701,6.1996,7.0622,7.7647,121.34,8.2689,8.6614
0.7637,1.0496,1.4744,0.7334,1.2783,1.0056,6.2856,6.2039,7.1076,7.7657,121.4,8.2111,8.7136
0.7708,1.0635,1.4883,0.7387,1.2686,1.0023,6.2757,6.2087,7.0124,7.7695,121.29,8.1023,8.5888
0.7596,1.0547,1.493,0.7294,1.275,1.0093,6.2782,6.2141,7.0677,7.7708,121.45,8.2081,8.6408
0.7626,1.0698,1.507,0.7275,1.2689,0.9995,6.2836,6.2128,6.9656,7.7614,121.13,8.0874,8.5595
0.7702,1.0852,1.5128,0.7359,1.2604,0.9859,6.273,6.2134,6.8658,7.7601,121.15,7.9309,8.4875
0.7716,1.0844,1.5037,0.7362,1.2624,0.986,6.2849,6.2201,6.8687,7.7569,120.83,7.9073,8.4633
0.7782,1.103,1.524,0.7482,1.2486,0.9739,6.2747,6.2077,6.757000000000001,7.7558,120.13,7.7231,8.3402
0.7817,1.1078,1.5265,0.759,1.2427,0.9632,6.2878,6.2077,6.7301,7.7556,119.68,7.7772,8.3284
0.7817,1.1176,1.5361,0.755,1.2496,0.9613,6.2851,6.2055,6.669,7.7554,119.73,7.712000000000001,8.2745
0.7766,1.1184,1.5366,0.7509999999999999,1.2535,0.9585,6.2903,6.2029,6.6616,7.7555,120.13,7.6934,8.3355
0.7808,1.1196,1.5438,0.7564,1.2515,0.9543,6.2872,6.2245,6.6648,7.7555,119.63,7.6655,8.3373
0.78,1.1198,1.5407,0.7535,1.2515,0.9527,6.2791,6.212999999999999,6.662999999999999,7.7547,119.41,7.6587,8.4048
0.7887,1.1361,1.5528,0.7555,1.2436,0.9484,6.2715,6.2009,6.5735,7.757000000000001,118.86,7.545,8.3014
0.7831,1.1340000000000001,1.5454,0.7491,1.2486,0.9507,6.2632,6.2161,6.5801,7.7571,118.97,7.587999999999999,8.4148
0.7802,1.1335,1.5457,0.7525,1.2571,0.9498,6.2731,6.2257,6.5816,7.7569,118.81,7.6165,8.4143
0.7842,1.1381,1.5399,0.7526,1.2531,0.9382,6.2787,6.2228,6.557,7.7585,119.03,7.5271,8.3848
0.7792,1.1368,1.5414,0.7519,1.2495,0.9495,6.2776,6.2211,6.5485,7.7582,118.95,7.5866,8.4235
0.7811,1.1397,1.5436,0.7541,1.2455,0.9422,6.2739,6.2156,6.5325,7.7585,118.79,7.5275,8.3635
0.7819,1.1411,1.5354,0.754,1.2389,0.9369,6.2761,6.1972,6.5232,7.7596,119.25,7.5187,8.3246
0.7773,1.1355,1.5363,0.7501,1.2466,0.9319,6.2657,6.1906,6.5565,7.7592,118.48,7.5695,8.4183
0.7762,1.1394,1.5395,0.7457,1.2448,0.9322,6.2419,6.1934,6.5342,7.7556,118.75,7.5896,8.4235
0.7735,1.1403,1.5384,0.7425,1.2509,0.9309,6.2407,6.1884,6.5288,7.754,119.11,7.6389,8.4427
0.7718,1.1336,1.5238,0.7366,1.2632,0.9287,6.2468,6.1889,6.5665,7.7544,120.46,7.6472,8.3743
0.7771,1.1321,1.5254,0.7403,1.2587,0.9264,6.2566,6.1755,6.5752,7.7535,119.43,7.5807,8.327
0.7802,1.1325,1.5215,0.7412,1.2467,0.9237,6.2539,6.1879,6.5729,7.7537,118.64,7.6164,8.3601
0.7796,1.1316,1.5243,0.7363,1.2527,0.9268,6.2484,6.1715,6.5755,7.752999999999999,119.12,7.6307,8.3968
0.7798,1.1477,1.5328,0.7393,1.2434,0.9212,6.2426,6.1523,6.4857,7.7524,117.53,7.5143,8.2472
0.7753,1.1345,1.5182,0.7368,1.2574,0.9263,6.2561,6.1549,6.5614,7.7524,117.28,7.6022,8.2855
0.7793,1.1481,1.5166,0.736,1.2415,0.9239,6.2577,6.1502,6.4842,7.7539,117.57,7.517,8.2174
0.7803,1.1341,1.5039,0.7305,1.2564,0.9281,6.2694,6.15,6.5635,7.7528,117.57,7.6495,8.3174
0.7762,1.1291,1.506,0.7261,1.2732,0.9202,6.2835,6.1506,6.5920000000000005,7.7519,117.49,7.7291,8.2859
0.7762,1.1320000000000001,1.5067,0.7266,1.2616,0.9238,6.2618,6.145,6.5743,7.752000000000001,118.29,7.8293,8.2766
0.7889,1.1287,1.5139,0.7317,1.2536,0.905,6.2588,6.1386,6.5961,7.7519,117.54,7.8315,8.2967
0.7937,1.1381,1.5197,0.7452,1.2399,0.9029,6.2434,6.1385,6.5397,7.7521,117.87,7.7319,8.1819
0.7925,1.1238,1.5078,0.7426,1.2474,0.9029,6.2541,6.1373,6.6286,7.7518,118.46,7.803999999999999,8.3099
0.7912,1.1204,1.4989,0.745,1.242,0.8801,6.2519,6.1424,6.6454,7.752000000000001,117.77,7.7657,8.3353
0.8026,1.1366,1.501,0.7503,1.238,0.8713,6.2212,6.1248,6.5496,7.7529,118.49,7.6559,8.2295
0.8085,1.161,1.5142,0.7552,1.234,0.8602,6.2167,6.1261,6.404,7.7507,117.97,7.5884,8.173
0.8172,1.155,1.5145,0.7638,1.2113,0.8757,6.2215,6.1212,6.4365,7.7526,118.82,7.6729,8.1742
0.8211,1.1606,1.5113,0.7782,1.1941,0.8796,6.2239,6.1213,6.4051,7.7522,117.56,7.6239,8.1343
0.8223,1.1567,1.515,0.779,1.1984,0.8587,6.2359,6.127000000000001,6.4279,7.7511,117.51,7.5532,8.0905
0.8217,1.1633,1.5183,0.7825,1.1961,0.8392,6.2107,6.13,6.3896,7.7528,116.17,7.5791,8.1022
0.815,1.1789,1.5234,0.7719,1.1951,1.0187,6.1942,6.1261,6.3092,7.7542,117.33,7.6217,8.0841
0.8166,1.1773,1.516,0.7738,1.1959,1.0201,6.1964,6.1263,6.3183,7.752999999999999,117.93,7.757999999999999,8.0708
0.8157,1.1834,1.5171,0.7783,1.1974,1.0148,6.1973,6.1251,6.2868,7.752999999999999,118.35,7.745,8.073
0.8204,1.1842,1.516,0.7836,1.1867,1.0143,6.2054,6.1199,6.2828,7.7531,118.5,7.6541,8.058
0.8123,1.1793,1.5090000000000001,0.7825,1.1831,1.0184,6.2183,6.1224,6.3084,7.7545,119.66,7.6265,8.0297
0.8079,1.1839,1.511,0.7782,1.1815,1.0143,6.2158,6.1126,6.2849,7.7549,119.26,7.7047,7.9761
0.8084,1.189,1.5151,0.7759999999999999,1.1836,1.0102,6.2122,6.1145,6.2589,7.7543,118.39,7.7467,7.9185
0.8083,1.1933,1.525,0.7686,1.1763,1.0069,6.2279,6.1162,6.2364,7.7559,119.64,7.6381,7.9385
0.8089,1.2002,1.5328,0.77,1.1785,1.0017,6.2285,6.1192,6.2028,7.7566,120.5,7.591,7.9319
0.8183,1.2104,1.5586,0.7799,1.1611,0.9939,6.218999999999999,6.1129999999999995,6.153,7.7552,119.74,7.452000000000001,7.8031
0.8175,1.2098,1.5577,0.7797,1.1621,0.9943,6.2165,6.1154,6.1556,7.7551,119.78,7.452000000000001,7.807
0.8183,1.2156,1.5562,0.7829,1.1611,0.9889,6.2167,6.1114,6.126,7.7571,119.48,7.4297,7.7417
0.8132,1.2152,1.5517,0.7788,1.1637,0.9898,6.2336,6.1143,6.1258,7.7583,120.67,7.4613,7.8563
0.8121,1.2183,1.5558,0.7759999999999999,1.1627,0.9875,6.2179,6.1162,6.1067,7.76,120.31,7.4669,7.8545
0.8119,1.2225,1.5559,0.7738,1.1625,0.9838,6.207000000000001,6.1165,6.0849,7.76,120.1,7.4348,7.7807
0.8109999999999999,1.2196,1.5558,0.7726,1.1624,0.986,6.2253,6.1197,6.0998,7.7621,120.51,7.4534,7.8151
0.8105,1.2172,1.5522,0.7709,1.1617,0.9878,6.2313,6.1181,6.1122,7.7567,120.69,7.4376,7.8016
0.8135,1.2229999999999999,1.5590000000000002,0.7728,1.1628,0.9838,6.2193,6.122999999999999,6.0847,7.7552,120.05,7.4242,7.7979
0.813,1.2229,1.5626,0.7759999999999999,1.16,0.9843,6.2238,6.1241,6.0829,7.7533,119.5,7.3641,7.7341
0.8165,1.2286,1.567,0.7763,1.1576,0.9799,6.2209,6.1252,6.0562,7.7563,118.84,7.3892,7.6988
0.8123,1.2342,1.5575,0.7706,1.163,0.9731,6.2018,6.1233,6.0286,7.756,118.65,7.409,7.6665
0.8218,1.2511,1.575,0.7797,1.1627,0.9599,6.1927,6.1263,5.9486,7.7542,116.41,7.4255,7.6276
0.8211,1.2437,1.5638,0.7745,1.1672,0.9656,6.1993,6.1248,5.982,7.752999999999999,117.82,7.4841,7.6449
0.8247,1.2462,1.5716,0.7777,1.1581,0.9638,6.1954,6.1263,5.9694,7.7512,118.75,7.3511,7.5455
0.8272,1.2411,1.5732,0.7817,1.1521,0.9679,6.1964,6.131,5.9921,7.752000000000001,118.65,7.2908,7.5258
